order_no,staff_name,order_status,order_date,customer_name,trxn_batch_id,coin,sender_wallet,receiver_wallet,coin_amount(usd),purchase_rate(ngnusd),order_time,date_paid,time_paid,month,channel,completed?
2895,JPT-004,Paid,4-Sep-2022,Doug Bickford,Buy-48102,BTC,kraken,kraken,$185.16,581.77,11:28 PM,4-Sep-2022,11:50:00 PM,Sep-2022,Website,TRUE
2896,JPT-004,Paid,5-Sep-2022,Julia Dunbar,Buy-48103,USDT,kraken,kraken,$109.76,581.77,6:49 PM,5-Sep-2022,6:56:00 PM,Sep-2022,Website,TRUE
2897,JPT-004,Paid,5-Sep-2022,Hunter Glantz,Buy-48103,BCH,kraken,kraken,$876.33,585.16,11:20 AM,5-Sep-2022,11:43:00 AM,Sep-2022,Website,TRUE
2898,JPT-004,Paid,5-Sep-2022,Bryan Davis,Buy-48103,BTC,kraken,kraken,"$1,359.30",585.16,1:04 PM,5-Sep-2022,1:29:00 PM,Sep-2022,Website,TRUE
2899,JPT-004,Paid,5-Sep-2022,Dan Reichenbach,Buy-48103,BTC,kraken,kraken,$38.82,582.62,4:34 PM,5-Sep-2022,4:52:00 PM,Sep-2022,Website,TRUE
2900,JPT-004,Paid,5-Sep-2022,Brian Moss,Buy-48103,BTC,kraken,kraken,$445.94,585.16,6:31 PM,5-Sep-2022,7:05:00 PM,Sep-2022,Website,TRUE
2901,JPT-004,Paid,5-Sep-2022,Christopher Schild,Buy-48103,USDT,kraken,kraken,"$4,574.03",587.69,6:32 PM,5-Sep-2022,6:48:00 PM,Sep-2022,Website,TRUE
2904,JPT-004,Paid,5-Sep-2022,Alex Avila,Buy-48103,BTC,kraken,kraken,"$1,637.78",585.16,11:04 PM,5-Sep-2022,11:58:00 PM,Sep-2022,Website,TRUE
2905,JPT-004,Paid,6-Sep-2022,Meg O'Connel,Buy-48104,BTC,kraken,kraken,"$1,293.42",585.16,5:55 AM,6-Sep-2022,6:04:00 AM,Sep-2022,Website,TRUE
2906,JPT-004,Paid,6-Sep-2022,Sanjit Chand,Buy-48104,USDT,kraken,kraken,$272.16,583.46,6:26 AM,6-Sep-2022,6:34:00 AM,Sep-2022,Website,TRUE
2907,JPT-004,Paid,6-Sep-2022,Hunter Glantz,Buy-48104,BCH,kraken,kraken,"$15,700.37",589.38,9:48 AM,6-Sep-2022,10:05:00 AM,Sep-2022,Website,TRUE
2908,JPT-004,Paid,6-Sep-2022,Hunter Glantz,Buy-48104,BCH,kraken,kraken,"$1,621.05",586.85,10:25 AM,6-Sep-2022,10:53:00 AM,Sep-2022,Website,TRUE
2909,JPT-004,Paid,6-Sep-2022,Harold Engle,Buy-48104,BTC,kraken,kraken,$977.09,586.85,11:49 AM,6-Sep-2022,12:34:00 PM,Sep-2022,Website,TRUE
2910,JPT-004,Paid,6-Sep-2022,Matt Abelman,Buy-48104,USDT,kraken,kraken,$298.03,586.85,12:28 PM,6-Sep-2022,12:37:00 PM,Sep-2022,Website,TRUE
2911,JPT-004,Paid,6-Sep-2022,Ann Chong,Buy-48104,BTC,kraken,kraken,$543.87,586.85,2:08 PM,6-Sep-2022,2:17:00 PM,Sep-2022,Website,TRUE
2912,JPT-004,Paid,6-Sep-2022,Gene Hale,Buy-48104,BTC,kraken,kraken,$92.89,586.85,2:56 PM,6-Sep-2022,3:12:00 PM,Sep-2022,Website,TRUE
2913,JPT-004,Paid,6-Sep-2022,Shahid Shariari,Buy-48104,BTC,kraken,kraken,$295.95,586.85,3:13 PM,6-Sep-2022,3:29:00 PM,Sep-2022,Website,TRUE
2914,JPT-004,Paid,6-Sep-2022,Alex Avila,Buy-48104,BTC,kraken,kraken,$916.12,586.85,3:24 PM,6-Sep-2022,5:13:00 PM,Sep-2022,Website,TRUE
2915,JPT-004,Paid,6-Sep-2022,Dan Reichenbach,Buy-48104,BTC,kraken,kraken,$110.05,583.46,5:27 PM,6-Sep-2022,6:08:00 PM,Sep-2022,Website,TRUE
2916,JPT-004,Paid,6-Sep-2022,Bill Donatelli,Buy-48104,BTC,kraken,kraken,$419.39,586.85,7:40 PM,6-Sep-2022,8:01:00 PM,Sep-2022,Website,TRUE
2917,JPT-004,Paid,6-Sep-2022,Meg O'Connel,Buy-48104,TRX,kraken,kraken,$185.90,585.16,8:31 PM,6-Sep-2022,8:35:00 PM,Sep-2022,Website,TRUE
2918,JPT-004,Paid,6-Sep-2022,Matt Collins,Buy-48104,BTC,kraken,kraken,"$2,012.18",589.38,8:52 PM,6-Sep-2022,9:51:00 PM,Sep-2022,Website,TRUE
2919,JPT-004,Paid,6-Sep-2022,Cindy Schnelling,Buy-48104,BTC,kraken,kraken,"$12,826.21",589.38,5:28 PM,6-Sep-2022,7:54:00 PM,Sep-2022,Website,TRUE
2920,JPT-004,Paid,6-Sep-2022,Fred Wasserman,Buy-48104,BTC,kraken,kraken,"$5,902.70",589.38,6:16 PM,6-Sep-2022,7:50:00 PM,Sep-2022,Website,TRUE
2924,JPT-004,Paid,7-Sep-2022,Chuck Magee,Buy-48105,USDT,kraken,kraken,$179.06,585.16,6:51 AM,7-Sep-2022,6:55:00 AM,Sep-2022,Website,TRUE
2925,JPT-004,Paid,7-Sep-2022,Dan Reichenbach,Buy-48105,BTC,kraken,kraken,$44.62,583.46,8:23 AM,7-Sep-2022,8:42:00 AM,Sep-2022,Website,TRUE
2926,JPT-004,Paid,7-Sep-2022,Julia Dunbar,Buy-48105,USDT,kraken,kraken,$295.06,586.85,8:28 AM,7-Sep-2022,8:43:00 AM,Sep-2022,Website,TRUE
2927,JPT-004,Paid,7-Sep-2022,Shahid Shariari,Buy-48105,BTC,kraken,kraken,"$1,823.90",586.85,9:20 AM,7-Sep-2022,9:58:00 AM,Sep-2022,Website,TRUE
2928,JPT-004,Paid,7-Sep-2022,Logan Haushalter,Buy-48105,USDT,kraken,kraken,"$3,346.20",591.92,10:15 AM,7-Sep-2022,10:29:00 AM,Sep-2022,Website,TRUE
2929,JPT-004,Paid,7-Sep-2022,Shahid Shariari,Buy-48105,BTC,kraken,kraken,"$1,486.46",586.85,10:06 AM,7-Sep-2022,10:37:00 AM,Sep-2022,Website,TRUE
2930,JPT-004,Paid,7-Sep-2022,Fred Wasserman,Buy-48105,BTC,kraken,kraken,$668.79,586.85,10:30 AM,7-Sep-2022,10:56:00 AM,Sep-2022,Website,TRUE
2931,JPT-004,Paid,7-Sep-2022,Sarah Jordon,Buy-48105,BTC,kraken,kraken,$142.33,583.46,11:19 AM,7-Sep-2022,11:39:00 AM,Sep-2022,Website,TRUE
2932,JPT-004,Paid,7-Sep-2022,Dan Reichenbach,Buy-48105,BTC,kraken,kraken,$51.75,585.16,5:41 PM,7-Sep-2022,6:16:00 PM,Sep-2022,Website,TRUE
2933,JPT-004,Paid,7-Sep-2022,Hunter Glantz,Buy-48105,BCH,kraken,kraken,$426.38,588.54,6:10 PM,7-Sep-2022,6:26:00 PM,Sep-2022,Website,TRUE
2934,JPT-004,Paid,7-Sep-2022,Frank Price,Buy-48105,BTC,kraken,kraken,$445.71,588.54,6:09 PM,7-Sep-2022,6:33:00 PM,Sep-2022,Website,TRUE
2935,JPT-004,Paid,7-Sep-2022,Carl Jackson,Buy-48105,USDT,kraken,kraken,"$3,482.43",591.92,8:03 PM,7-Sep-2022,8:22:00 PM,Sep-2022,Website,TRUE
2936,JPT-004,Paid,7-Sep-2022,Angele Hood,Buy-48105,BTC,kraken,kraken,"$1,088.45",586.85,8:23 PM,7-Sep-2022,9:19:00 PM,Sep-2022,Website,TRUE
2938,JPT-004,Paid,7-Sep-2022,Justin Hirsh,Buy-48105,BTC,kraken,kraken,"$7,138.56",589.38,11:30 PM,8-Sep-2022,7:20:00 AM,Sep-2022,Website,TRUE
2939,JPT-004,Paid,7-Sep-2022,Brian Moss,Buy-48105,BTC,kraken,kraken,$447.81,586.85,10:48 PM,7-Sep-2022,11:14:00 PM,Sep-2022,Website,TRUE
2941,JPT-004,Paid,8-Sep-2022,Barry French,Buy-48106,USDT,kraken,kraken,$148.72,585.16,6:58 AM,8-Sep-2022,7:11:00 AM,Sep-2022,Website,TRUE
2942,JPT-004,Paid,8-Sep-2022,Bart Watters,Buy-48106,BTC,kraken,kraken,"$2,685.88",590.23,6:36 AM,8-Sep-2022,7:19:00 AM,Sep-2022,Website,TRUE
2943,JPT-004,Paid,8-Sep-2022,Cindy Schnelling,Buy-48106,BTC,kraken,kraken,"$3,524.66",587.69,7:42 AM,8-Sep-2022,7:57:00 AM,Sep-2022,Website,TRUE
2944,JPT-004,Paid,8-Sep-2022,Julia Dunbar,Buy-48106,USDT,kraken,kraken,$182.93,586.00,9:23 AM,8-Sep-2022,9:34:00 AM,Sep-2022,Website,TRUE
2945,JPT-004,Paid,8-Sep-2022,Hunter Glantz,Buy-48106,BTC,kraken,kraken,$745.09,587.69,9:31 AM,8-Sep-2022,10:02:00 AM,Sep-2022,Website,TRUE
2946,JPT-004,Paid,8-Sep-2022,Dan Reichenbach,Buy-48106,BTC,kraken,kraken,$51.75,585.16,10:48 AM,8-Sep-2022,11:05:00 AM,Sep-2022,Website,TRUE
2947,JPT-004,Paid,8-Sep-2022,Hunter Glantz,Buy-48106,BTC,kraken,kraken,$374.77,586.00,11:26 AM,8-Sep-2022,11:51:00 AM,Sep-2022,Website,TRUE
2948,JPT-004,Paid,8-Sep-2022,Ann Chong,Buy-48106,TRX,kraken,kraken,$443.19,587.69,1:31 PM,8-Sep-2022,2:13:00 PM,Sep-2022,Website,TRUE
2949,JPT-004,Paid,8-Sep-2022,Meg O'Connel,Buy-48106,USDT,kraken,kraken,$148.72,588.54,3:16 PM,8-Sep-2022,3:22:00 PM,Sep-2022,Website,TRUE
2950,JPT-004,Paid,8-Sep-2022,Alex Avila,Buy-48106,BTC,kraken,kraken,$336.85,588.54,6:06 PM,8-Sep-2022,6:33:00 PM,Sep-2022,Website,TRUE
2951,JPT-004,Paid,8-Sep-2022,Adam Bellavance,Buy-48106,BTC,kraken,kraken,"$4,463.83",590.23,7:16 AM,8-Sep-2022,7:53:00 AM,Sep-2022,Website,TRUE
2952,JPT-004,Paid,8-Sep-2022,Bart Watters,Buy-48106,BTC,kraken,kraken,"$14,236.97",591.92,8:35 AM,8-Sep-2022,9:51:00 AM,Sep-2022,Website,TRUE
2954,JPT-004,Paid,9-Sep-2022,Bill Donatelli,Buy-48107,BTC,kraken,kraken,"$2,934.84",591.92,6:43 AM,9-Sep-2022,6:54:00 AM,Sep-2022,Website,TRUE
2955,JPT-004,Paid,9-Sep-2022,Hunter Glantz,Buy-48107,BTC,kraken,kraken,$264.13,588.54,6:34 AM,9-Sep-2022,6:55:00 AM,Sep-2022,Website,TRUE
2956,JPT-004,Paid,9-Sep-2022,Adam Bellavance,Buy-48107,BTC,kraken,kraken,"$6,082.05",591.92,6:25 AM,9-Sep-2022,7:03:00 AM,Sep-2022,Website,TRUE
2958,JPT-004,Paid,9-Sep-2022,Shahid Shariari,Buy-48107,BTC,kraken,kraken,$422.29,588.54,8:12 AM,9-Sep-2022,9:15:00 AM,Sep-2022,Website,TRUE
2959,JPT-004,Paid,9-Sep-2022,John Castell,Buy-48107,BTC,kraken,kraken,$284.80,586.00,8:38 AM,9-Sep-2022,8:43:00 AM,Sep-2022,Website,TRUE
2960,JPT-004,Paid,9-Sep-2022,Julia Dunbar,Buy-48107,USDT,kraken,kraken,$182.93,587.69,12:10 PM,9-Sep-2022,12:19:00 PM,Sep-2022,Website,TRUE
2961,JPT-004,Paid,9-Sep-2022,Philip Brown,Buy-48107,BTC,kraken,kraken,$249.40,586.85,1:26 PM,9-Sep-2022,1:28:00 PM,Sep-2022,Website,TRUE
2962,JPT-004,Paid,9-Sep-2022,Paul Gonzalez,Buy-48107,BTC,kraken,kraken,"$1,480.06",586.85,2:30 PM,9-Sep-2022,2:37:00 PM,Sep-2022,Website,TRUE
2963,JPT-004,Paid,9-Sep-2022,Adam Bellavance,Buy-48107,BTC,kraken,kraken,$227.54,586.85,3:13 PM,9-Sep-2022,3:22:00 PM,Sep-2022,Website,TRUE
2964,JPT-004,Paid,9-Sep-2022,Barry French,Buy-48107,USDT,kraken,kraken,$89.23,585.16,3:40 PM,9-Sep-2022,3:54:00 PM,Sep-2022,Website,TRUE
2965,JPT-004,Paid,9-Sep-2022,Brian Moss,Buy-48107,BTC,kraken,kraken,$298.63,586.85,4:33 PM,9-Sep-2022,4:46:00 PM,Sep-2022,Website,TRUE
2966,JPT-004,Paid,9-Sep-2022,Dan Reichenbach,Buy-48107,BTC,kraken,kraken,$38.82,585.16,4:58 PM,9-Sep-2022,5:04:00 PM,Sep-2022,Website,TRUE
2967,JPT-004,Paid,9-Sep-2022,Dan Reichenbach,Buy-48107,BTC,kraken,kraken,$46.85,586.00,5:30 PM,9-Sep-2022,6:05:00 PM,Sep-2022,Website,TRUE
2968,JPT-004,Paid,9-Sep-2022,Mike Pelletier,Buy-48107,BTC,kraken,kraken,"$1,582.75",586.85,5:48 PM,9-Sep-2022,6:07:00 PM,Sep-2022,Website,TRUE
2969,JPT-004,Paid,9-Sep-2022,Bill Donatelli,Buy-48107,USDT,kraken,kraken,"$2,874.16",586.85,6:43 PM,9-Sep-2022,6:48:00 PM,Sep-2022,Website,TRUE
2970,JPT-004,Paid,9-Sep-2022,Ralph Arnett,Buy-48107,BTC,kraken,kraken,$447.28,586.85,7:27 PM,9-Sep-2022,8:22:00 PM,Sep-2022,Website,TRUE
2971,JPT-004,Paid,9-Sep-2022,Alex Avila,Buy-48107,BTC,kraken,kraken,"$2,140.68",586.85,8:40 PM,9-Sep-2022,9:28:00 PM,Sep-2022,Website,TRUE
2972,JPT-004,Paid,9-Sep-2022,Fred Wasserman,Buy-48107,USDT,kraken,kraken,$378.34,586.85,9:00 PM,9-Sep-2022,9:31:00 PM,Sep-2022,Website,TRUE
2973,JPT-004,Paid,9-Sep-2022,Julie Creighton,Buy-48107,BTC,kraken,kraken,$151.55,586.85,8:55 PM,9-Sep-2022,11:11:00 PM,Sep-2022,Website,TRUE
2975,JPT-004,Paid,9-Sep-2022,Dan Reichenbach,Buy-48107,BTC,kraken,kraken,$33.91,585.16,11:17 PM,9-Sep-2022,11:42:00 PM,Sep-2022,Website,TRUE
2976,JPT-004,Paid,10-Sep-2022,Adam Bellavance,Buy-48108,BTC,kraken,kraken,"$1,742.25",586.85,2:00 AM,10-Sep-2022,4:56:00 AM,Sep-2022,Website,TRUE
2977,JPT-004,Paid,10-Sep-2022,Rick Reed,Buy-48108,BTC,kraken,kraken,$401.32,587.69,8:42 AM,10-Sep-2022,9:41:00 AM,Sep-2022,Website,TRUE
2978,JPT-004,Paid,10-Sep-2022,Matt Abelman,Buy-48108,USDT,kraken,kraken,$223.97,585.16,10:12 AM,10-Sep-2022,12:30:00 PM,Sep-2022,Website,TRUE
2979,JPT-004,Paid,10-Sep-2022,Meg O'Connel,Buy-48108,USDT,kraken,kraken,$446.16,586.85,12:09 PM,10-Sep-2022,12:40:00 PM,Sep-2022,Website,TRUE
2980,JPT-004,Paid,10-Sep-2022,Mark Cousins,Buy-48108,BTC,kraken,kraken,$522.60,586.85,11:53 AM,10-Sep-2022,12:42:00 PM,Sep-2022,Website,TRUE
2981,JPT-004,Paid,10-Sep-2022,Rick Duston,Buy-48108,BTC,kraken,kraken,$229.55,585.16,7:23 PM,10-Sep-2022,8:46:00 PM,Sep-2022,Website,TRUE
2982,JPT-004,Paid,11-Sep-2022,Logan Haushalter,Buy-48109,BTC,kraken,kraken,"$1,498.65",591.92,8:04 AM,11-Sep-2022,8:45:00 AM,Sep-2022,Website,TRUE
2983,JPT-004,Paid,11-Sep-2022,Logan Haushalter,Buy-48109,BTC,kraken,kraken,$52.94,583.46,9:14 AM,11-Sep-2022,9:23:00 AM,Sep-2022,Website,TRUE
2984,JPT-004,Paid,11-Sep-2022,Shahid Shariari,Buy-48109,BTC,kraken,kraken,$742.71,587.69,1:46 PM,11-Sep-2022,2:05:00 PM,Sep-2022,Website,TRUE
2985,JPT-004,Paid,11-Sep-2022,Brian Moss,Buy-48109,BTC,kraken,kraken,$148.13,587.69,4:49 PM,11-Sep-2022,5:29:00 PM,Sep-2022,Website,TRUE
2986,JPT-004,Paid,11-Sep-2022,Carlos Daly,Buy-48109,BTC,kraken,kraken,$148.72,586.00,5:45 PM,11-Sep-2022,6:10:00 PM,Sep-2022,Website,TRUE
2987,JPT-004,Paid,11-Sep-2022,Sarah Jordon,Buy-48109,BTC,kraken,kraken,$30.34,583.46,6:19 PM,11-Sep-2022,6:25:00 PM,Sep-2022,Website,TRUE
2988,JPT-004,Paid,11-Sep-2022,Meg O'Connel,Buy-48109,USDT,kraken,kraken,$37.18,583.46,7:07 PM,11-Sep-2022,7:25:00 PM,Sep-2022,Website,TRUE
2989,JPT-004,Paid,11-Sep-2022,Carl Jackson,Buy-48109,USDT,kraken,kraken,$297.44,587.69,7:22 PM,11-Sep-2022,7:27:00 PM,Sep-2022,Website,TRUE
2990,JPT-004,Paid,11-Sep-2022,Doug Bickford,Buy-48109,BTC,kraken,kraken,$222.41,585.16,7:31 PM,11-Sep-2022,7:47:00 PM,Sep-2022,Website,TRUE
2991,JPT-004,Paid,11-Sep-2022,Mike Pelletier,Buy-48109,BTC,kraken,kraken,$386.82,585.16,8:20 PM,11-Sep-2022,9:22:00 PM,Sep-2022,Website,TRUE
2992,JPT-004,Paid,11-Sep-2022,Logan Haushalter,Buy-48109,USDT,kraken,kraken,$36.14,583.46,9:01 PM,11-Sep-2022,9:24:00 PM,Sep-2022,Website,TRUE
2993,JPT-004,Paid,11-Sep-2022,Mike Pelletier,Buy-48109,BTC,kraken,kraken,"$2,594.27",590.23,11:17 AM,11-Sep-2022,11:29:00 AM,Sep-2022,Website,TRUE
2996,JPT-004,Paid,12-Sep-2022,Fred Wasserman,Buy-48110,BTC,kraken,kraken,"$3,123.12",587.69,8:53 AM,12-Sep-2022,9:22:00 AM,Sep-2022,Website,TRUE
2997,JPT-004,Paid,12-Sep-2022,Shahid Shariari,Buy-48110,BTC,kraken,kraken,$406.01,585.16,9:19 AM,12-Sep-2022,9:43:00 AM,Sep-2022,Website,TRUE
2998,JPT-004,Paid,12-Sep-2022,Fred Wasserman,Buy-48110,USDT,kraken,kraken,"$1,487.94",587.69,1:55 PM,12-Sep-2022,2:06:00 PM,Sep-2022,Website,TRUE
2999,JPT-004,Paid,12-Sep-2022,Hunter Glantz,Buy-48110,BTC,kraken,kraken,$175.05,587.69,3:06 PM,12-Sep-2022,3:34:00 PM,Sep-2022,Website,TRUE
3000,JPT-004,Paid,12-Sep-2022,Hunter Glantz,Buy-48110,BCH,kraken,kraken,$472.26,587.69,3:32 PM,12-Sep-2022,3:48:00 PM,Sep-2022,Website,TRUE
3001,JPT-004,Paid,12-Sep-2022,Ralph Knight,Buy-48110,USDT,kraken,kraken,$206.36,587.69,5:12 PM,12-Sep-2022,5:19:00 PM,Sep-2022,Website,TRUE
3002,JPT-004,Paid,12-Sep-2022,Fred Wasserman,Buy-48110,BTC,kraken,kraken,$898.27,587.69,5:32 PM,12-Sep-2022,7:28:00 PM,Sep-2022,Website,TRUE
3003,JPT-004,Paid,12-Sep-2022,Rick Reed,Buy-48110,BTC,kraken,kraken,$745.98,587.69,7:45 PM,12-Sep-2022,8:28:00 PM,Sep-2022,Website,TRUE
3004,JPT-004,Paid,12-Sep-2022,Erica Bern,Buy-48110,BTC,kraken,kraken,$147.53,585.16,9:11 PM,12-Sep-2022,9:26:00 PM,Sep-2022,Website,TRUE
3005,JPT-001,Paid,12-Sep-2022,Barbara Fisher,Buy-48110,BTC,kraken,kraken,"$2,971.19",591.92,11:11 PM,12-Sep-2022,11:16:48 PM,Sep-2022,Website,TRUE
3006,JPT-004,Paid,13-Sep-2022,Bill Donatelli,Buy-48111,USDT,kraken,kraken,$743.90,586.85,6:49 AM,13-Sep-2022,7:07:00 AM,Sep-2022,Website,TRUE
3007,JPT-004,Paid,13-Sep-2022,Stewart Carmichael,Buy-48111,BTC,kraken,kraken,"$3,720.08",588.54,8:21 AM,13-Sep-2022,8:26:00 AM,Sep-2022,Website,TRUE
3008,JPT-004,Paid,13-Sep-2022,Brian Moss,Buy-48111,BTC,kraken,kraken,$148.42,586.85,7:55 AM,13-Sep-2022,8:26:00 AM,Sep-2022,Website,TRUE
3009,JPT-004,Paid,13-Sep-2022,Sarah Jordon,Buy-48111,BTC,kraken,kraken,"$1,279.59",586.85,8:39 AM,13-Sep-2022,8:54:00 AM,Sep-2022,Website,TRUE
3010,JPT-004,Paid,13-Sep-2022,Meg O'Connel,Buy-48111,BTC,kraken,kraken,$116.00,585.16,10:17 AM,13-Sep-2022,10:46:00 AM,Sep-2022,Website,TRUE
3011,JPT-004,Paid,13-Sep-2022,Bill Donatelli,Buy-48111,USDT,kraken,kraken,"$1,888.37",588.54,11:56 AM,13-Sep-2022,11:59:00 AM,Sep-2022,Website,TRUE
3012,JPT-004,Paid,13-Sep-2022,Shahid Shariari,Buy-48111,BTC,kraken,kraken,"$3,181.12",591.92,12:00 PM,13-Sep-2022,12:32:00 PM,Sep-2022,Website,TRUE
3013,JPT-004,Paid,13-Sep-2022,Julia Dunbar,Buy-48111,USDT,kraken,kraken,$102.91,586.85,12:24 PM,13-Sep-2022,12:45:00 PM,Sep-2022,Website,TRUE
3014,JPT-004,Paid,13-Sep-2022,Shahid Shariari,Buy-48111,BTC,kraken,kraken,"$2,383.61",591.92,2:26 AM,13-Sep-2022,3:52:00 AM,Sep-2022,Website,TRUE
3015,JPT-004,Paid,13-Sep-2022,Greg Guthrie,Buy-48111,USDT,kraken,kraken,"$1,710.28",588.54,4:49 AM,13-Sep-2022,5:02:00 AM,Sep-2022,Website,TRUE
3017,JPT-004,Paid,13-Sep-2022,Rick Reed,Buy-48111,BTC,kraken,kraken,"$8,860.74",592.77,10:32 PM,13-Sep-2022,11:51:00 PM,Sep-2022,Website,TRUE
3018,JPT-004,Paid,14-Sep-2022,Hunter Glantz,Buy-6308,BTC,kraken,kraken,"$2,140.27",591.92,5:57 AM,14-Sep-2022,7:02:00 AM,Sep-2022,Website,TRUE
3019,JPT-004,Paid,14-Sep-2022,Fred Wasserman,Buy-6309,USDT,kraken,kraken,$560.38,591.92,1:50 PM,14-Sep-2022,1:56:00 PM,Sep-2022,Website,TRUE
3020,JPT-004,Paid,14-Sep-2022,Meg O'Connel,Buy-48112,BTC,kraken,kraken,"$1,813.19",591.92,2:05 PM,14-Sep-2022,2:34:00 PM,Sep-2022,Website,TRUE
3021,JPT-004,Paid,14-Sep-2022,Jeremy Lonsdale,Buy-48112,BTC,kraken,kraken,$288.52,591.92,2:59 PM,14-Sep-2022,3:39:00 PM,Sep-2022,Website,TRUE
3022,JPT-004,Paid,14-Sep-2022,Meg O'Connel,Buy-48112,BTC,kraken,kraken,$999.40,591.92,4:52 PM,14-Sep-2022,5:14:00 PM,Sep-2022,Website,TRUE
3023,JPT-004,Paid,14-Sep-2022,Filia McAdams,Buy-48112,BTC,kraken,kraken,"$3,469.64",592.77,10:06 AM,14-Sep-2022,11:45:00 AM,Sep-2022,Website,TRUE
3024,JPT-004,Paid,14-Sep-2022,Cindy Schnelling,Buy-48112,BTC,kraken,kraken,"$11,146.56",593.61,6:56 AM,14-Sep-2022,8:02:00 AM,Sep-2022,Website,TRUE
3025,JPT-004,Paid,14-Sep-2022,Erica Bern,Buy-48112,BTC,kraken,kraken,$436.79,591.92,7:55 PM,14-Sep-2022,8:25:00 PM,Sep-2022,Website,TRUE
3026,JPT-004,Paid,14-Sep-2022,Carl Jackson,Buy-48112,USDT,kraken,kraken,$594.88,591.92,8:29 PM,14-Sep-2022,8:35:00 PM,Sep-2022,Website,TRUE
3030,JPT-004,Paid,14-Sep-2022,Rick Reed,Buy-48112,BTC,kraken,kraken,"$4,353.18",594.46,11:14 PM,14-Sep-2022,11:45:00 PM,Sep-2022,Website,TRUE
3031,JPT-004,Paid,15-Sep-2022,Meg O'Connel,Buy-48113,BTC,kraken,kraken,"$1,766.79",591.92,1:51 AM,15-Sep-2022,2:14:00 AM,Sep-2022,Website,TRUE
3032,JPT-004,Paid,15-Sep-2022,Meg O'Connel,Buy-48113,BTC,kraken,kraken,$301.46,591.92,4:49 AM,15-Sep-2022,7:37:00 AM,Sep-2022,Website,TRUE
3033,JPT-004,Paid,15-Sep-2022,Bart Watters,Buy-48113,BTC,kraken,kraken,"$2,954.32",594.46,12:02 AM,15-Sep-2022,1:12:00 AM,Sep-2022,Website,TRUE
3034,JPT-004,Paid,15-Sep-2022,Adam Bellavance,Buy-48113,BTC,kraken,kraken,"$55,403.89",597.84,3:58 AM,15-Sep-2022,7:34:00 AM,Sep-2022,Website,TRUE
3035,JPT-004,Paid,15-Sep-2022,Fred Wasserman,Buy-48113,BTC,kraken,kraken,"$6,260.00",596.15,11:42 AM,15-Sep-2022,1:13:00 PM,Sep-2022,Website,TRUE
3036,JPT-004,Paid,15-Sep-2022,Frank Price,Buy-48113,BTC,kraken,kraken,$148.72,593.61,12:06 PM,15-Sep-2022,1:12:00 PM,Sep-2022,Website,TRUE
3037,JPT-004,Paid,15-Sep-2022,Darren Koutras,Buy-48113,USDT,kraken,kraken,$216.35,593.61,4:03 PM,15-Sep-2022,4:10:00 PM,Sep-2022,Website,TRUE
3038,JPT-004,Paid,15-Sep-2022,Rick Reed,Buy-48113,BTC,kraken,kraken,"$3,582.29",596.15,2:11 PM,15-Sep-2022,4:41:00 PM,Sep-2022,Website,TRUE
3039,JPT-004,Paid,15-Sep-2022,Paul Gonzalez,Buy-48113,BTC,kraken,kraken,$665.67,593.61,2:25 PM,15-Sep-2022,4:43:00 PM,Sep-2022,Website,TRUE
3040,JPT-004,Paid,15-Sep-2022,Carlos Daly,Buy-48113,BTC,kraken,kraken,$136.45,591.92,6:28 PM,15-Sep-2022,7:17:00 PM,Sep-2022,Website,TRUE
3041,JPT-004,Paid,15-Sep-2022,Shahid Shariari,Buy-48113,BTC,kraken,kraken,$298.93,593.61,5:05 PM,15-Sep-2022,6:11:00 PM,Sep-2022,Website,TRUE
3042,JPT-004,Paid,15-Sep-2022,Mark Cousins,Buy-48113,BTC,kraken,kraken,"$5,048.66",596.15,6:34 PM,15-Sep-2022,7:31:00 PM,Sep-2022,Website,TRUE
3043,JPT-004,Paid,15-Sep-2022,Filia McAdams,Buy-48113,BTC,kraken,kraken,"$8,619.25",596.99,6:40 PM,15-Sep-2022,9:01:00 PM,Sep-2022,Website,TRUE
3046,JPT-004,Paid,16-Sep-2022,Rick Reed,Buy-48114,BTC,kraken,kraken,"$2,793.54",593.61,10:56 PM,17-Sep-2022,12:12:00 AM,Sep-2022,Website,TRUE
3047,JPT-004,Paid,16-Sep-2022,Frank Price,Buy-48114,BTC,kraken,kraken,$178.17,591.92,12:53 AM,16-Sep-2022,5:31:00 AM,Sep-2022,Website,TRUE
3048,JPT-004,Paid,16-Sep-2022,Meg O'Connel,Buy-48114,BTC,kraken,kraken,$352.09,594.46,5:56 AM,16-Sep-2022,6:43:00 AM,Sep-2022,Website,TRUE
3049,JPT-004,Paid,16-Sep-2022,Luke Weiss,Buy-48114,BTC,kraken,kraken,$714.97,594.46,6:22 AM,16-Sep-2022,7:05:00 AM,Sep-2022,Website,TRUE
3050,JPT-004,Paid,16-Sep-2022,Adam Bellavance,Buy-48114,BTC,kraken,kraken,"$2,315.12",596.15,7:12 AM,16-Sep-2022,7:49:00 AM,Sep-2022,Website,TRUE
3051,JPT-004,Paid,16-Sep-2022,Carl Jackson,Buy-48114,USDT,kraken,kraken,$446.16,594.46,10:19 AM,16-Sep-2022,10:25:00 AM,Sep-2022,Website,TRUE
